2025-07-02 14:49:44.534189	https://www.encodeproject.org/report/?type=File&searchTerm=encode-re2g+thresholded&output_type=thresholded+element+gene+links&status%21=archived&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF420ZMU/	ENCFF420ZMU	ENCFF420ZMU	/annotations/ENCSR309PEK/	GRCh38			bed	bed bed3+	bed3+	3599604	DNase-seq	coronary artery	heart,vasculature,blood vessel,arterial blood vessel				/files/ENCFF420ZMU/@@download/ENCFF420ZMU.bed.gz	/files/ENCFF565IDK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:36:36.394153+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF730GXP/	ENCFF730GXP	ENCFF730GXP	/annotations/ENCSR556ZUC/	GRCh38			bed	bed bed3+	bed3+	3342256	DNase-seq	right forelimb	skeleton,bone element,limb				/files/ENCFF730GXP/@@download/ENCFF730GXP.bed.gz	/files/ENCFF613MBJ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:15:04.233590+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF806CFD/	ENCFF806CFD	ENCFF806CFD	/annotations/ENCSR299PDY/	GRCh38			bed	bed bed3+	bed3+	3726045	DNase-seq	T-cell	blood,bodily fluid				/files/ENCFF806CFD/@@download/ENCFF806CFD.bed.gz	/files/ENCFF188FVO/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:20:53.585505+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF542OGB/	ENCFF542OGB	ENCFF542OGB	/annotations/ENCSR856UML/	GRCh38			bed	bed bed3+	bed3+	3274471	DNase-seq	sigmoid colon	colon,intestine,large intestine				/files/ENCFF542OGB/@@download/ENCFF542OGB.bed.gz	/files/ENCFF325UMI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:31:47.430688+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF943NBZ/	ENCFF943NBZ	ENCFF943NBZ	/annotations/ENCSR285FJD/	GRCh38			bed	bed bed3+	bed3+	3107639	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF943NBZ/@@download/ENCFF943NBZ.bed.gz	/files/ENCFF321RPC/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:36:08.710706+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF521ODW/	ENCFF521ODW	ENCFF521ODW	/annotations/ENCSR455FAU/	GRCh38			bed	bed bed3+	bed3+	3616293	DNase-seq	K562	blood,bodily fluid				/files/ENCFF521ODW/@@download/ENCFF521ODW.bed.gz	/files/ENCFF966AXI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:58:20.599873+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF850FNC/	ENCFF850FNC	ENCFF850FNC	/annotations/ENCSR017RNR/	GRCh38			bed	bed bed3+	bed3+	3551552	DNase-seq	osteoblast	connective tissue				/files/ENCFF850FNC/@@download/ENCFF850FNC.bed.gz	/files/ENCFF936ZYI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:20:30.295264+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF960VZX/	ENCFF960VZX	ENCFF960VZX	/annotations/ENCSR603XXL/	GRCh38			bed	bed bed3+	bed3+	3155569	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF960VZX/@@download/ENCFF960VZX.bed.gz	/files/ENCFF160WHL/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:36:22.718091+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF723DJV/	ENCFF723DJV	ENCFF723DJV	/annotations/ENCSR781JMG/	GRCh38			bed	bed bed3+	bed3+	3223254	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF723DJV/@@download/ENCFF723DJV.bed.gz	/files/ENCFF324XBU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:35:36.694688+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF712TNB/	ENCFF712TNB	ENCFF712TNB	/annotations/ENCSR699EBL/	GRCh38			bed	bed bed3+	bed3+	3265720	DNase-seq	T47D	exocrine gland,epithelium,mammary gland				/files/ENCFF712TNB/@@download/ENCFF712TNB.bed.gz	/files/ENCFF199ZRT/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:57:57.384297+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF021FEJ/	ENCFF021FEJ	ENCFF021FEJ	/annotations/ENCSR720UQO/	GRCh38			bed	bed bed3+	bed3+	3052339	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF021FEJ/@@download/ENCFF021FEJ.bed.gz	/files/ENCFF795LIS/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:35:32.215600+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF142VLD/	ENCFF142VLD	ENCFF142VLD	/annotations/ENCSR515UWP/	GRCh38			bed	bed bed3+	bed3+	3089373	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF142VLD/@@download/ENCFF142VLD.bed.gz	/files/ENCFF435ZND/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:36:13.370858+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF321BWK/	ENCFF321BWK	ENCFF321BWK	/annotations/ENCSR931VTT/	GRCh38			bed	bed bed3+	bed3+	3216473	DNase-seq	left renal cortex interstitium	kidney				/files/ENCFF321BWK/@@download/ENCFF321BWK.bed.gz	/files/ENCFF519GMI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:14:35.864092+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF964ETU/	ENCFF964ETU	ENCFF964ETU	/annotations/ENCSR230VIR/	GRCh38			bed	bed bed3+	bed3+	3256645	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF964ETU/@@download/ENCFF964ETU.bed.gz	/files/ENCFF788SQL/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:35:45.861161+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF516EIO/	ENCFF516EIO	ENCFF516EIO	/annotations/ENCSR420FVP/	GRCh38			bed	bed bed3+	bed3+	3062868	DNase-seq	muscle of arm	musculature of body,limb				/files/ENCFF516EIO/@@download/ENCFF516EIO.bed.gz	/files/ENCFF407FUE/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:35:50.337116+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF441ZFG/	ENCFF441ZFG	ENCFF441ZFG	/annotations/ENCSR845CMR/	GRCh38			bed	bed bed3+	bed3+	3773180	DNase-seq	right lobe of liver	endocrine gland,liver,exocrine gland				/files/ENCFF441ZFG/@@download/ENCFF441ZFG.bed.gz	/files/ENCFF016MYO/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:30:56.239813+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF680ICR/	ENCFF680ICR	ENCFF680ICR	/annotations/ENCSR805SPG/	GRCh38			bed	bed bed3+	bed3+	3144256	DNase-seq	renal pelvis	kidney				/files/ENCFF680ICR/@@download/ENCFF680ICR.bed.gz	/files/ENCFF331GCZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:32:24.822758+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF220QNX/	ENCFF220QNX	ENCFF220QNX	/annotations/ENCSR629UOB/	GRCh38			bed	bed bed3+	bed3+	3105533	DNase-seq	A549	lung				/files/ENCFF220QNX/@@download/ENCFF220QNX.bed.gz	/files/ENCFF545HYY/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:55:23.389045+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF293HTB/	ENCFF293HTB	ENCFF293HTB	/annotations/ENCSR156YIR/	GRCh38			bed	bed bed3+	bed3+	3766164	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF293HTB/@@download/ENCFF293HTB.bed.gz	/files/ENCFF938FMQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:12:24.410352+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF354HHW/	ENCFF354HHW	ENCFF354HHW	/annotations/ENCSR348JSL/	GRCh38			bed	bed bed3+	bed3+	3689826	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF354HHW/@@download/ENCFF354HHW.bed.gz	/files/ENCFF556TFA/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:12:29.205981+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF960GTR/	ENCFF960GTR	ENCFF960GTR	/annotations/ENCSR411RGL/	GRCh38			bed	bed bed3+	bed3+	3638852	DNase-seq	HepG2	endocrine gland,epithelium,liver,exocrine gland				/files/ENCFF960GTR/@@download/ENCFF960GTR.bed.gz	/files/ENCFF842PFL/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:56:37.525493+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF978IKH/	ENCFF978IKH	ENCFF978IKH	/annotations/ENCSR890BYS/	GRCh38			bed	bed bed3+	bed3+	3957461	DNase-seq	pancreas	pancreas				/files/ENCFF978IKH/@@download/ENCFF978IKH.bed.gz	/files/ENCFF086LHI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:30.400604+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF047YWQ/	ENCFF047YWQ	ENCFF047YWQ	/annotations/ENCSR741EHJ/	GRCh38			bed	bed bed3+	bed3+	3735782	DNase-seq	Caco-2	colon,intestine,large intestine				/files/ENCFF047YWQ/@@download/ENCFF047YWQ.bed.gz	/files/ENCFF969UNH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:56:18.852868+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF308XRI/	ENCFF308XRI	ENCFF308XRI	/annotations/ENCSR748WVY/	GRCh38			bed	bed bed3+	bed3+	3848392	DNase-seq	pancreas	pancreas				/files/ENCFF308XRI/@@download/ENCFF308XRI.bed.gz	/files/ENCFF024EXP/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:39.700169+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF918NXA/	ENCFF918NXA	ENCFF918NXA	/annotations/ENCSR603QHQ/	GRCh38			bed	bed bed3+	bed3+	3629159	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF918NXA/@@download/ENCFF918NXA.bed.gz	/files/ENCFF875VDF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:12:05.216447+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF055ZNW/	ENCFF055ZNW	ENCFF055ZNW	/annotations/ENCSR284THK/	GRCh38			bed	bed bed3+	bed3+	3438740	DNase-seq	Caco-2	colon,intestine,large intestine				/files/ENCFF055ZNW/@@download/ENCFF055ZNW.bed.gz	/files/ENCFF932DVV/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:56:23.538626+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF218UDX/	ENCFF218UDX	ENCFF218UDX	/annotations/ENCSR352OBK/	GRCh38			bed	bed bed3+	bed3+	3571912	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF218UDX/@@download/ENCFF218UDX.bed.gz	/files/ENCFF838GDD/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:12:14.861628+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF498WWH/	ENCFF498WWH	ENCFF498WWH	/annotations/ENCSR697TXI/	GRCh38			bed	bed bed3+	bed3+	3849118	DNase-seq	dorsolateral prefrontal cortex	brain				/files/ENCFF498WWH/@@download/ENCFF498WWH.bed.gz	/files/ENCFF921BDQ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:11:36.726017+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF454PSH/	ENCFF454PSH	ENCFF454PSH	/annotations/ENCSR054MMM/	GRCh38			bed	bed bed3+	bed3+	3105820	DNase-seq	A549	lung				/files/ENCFF454PSH/@@download/ENCFF454PSH.bed.gz	/files/ENCFF696NYH/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:56:09.443208+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF676KZA/	ENCFF676KZA	ENCFF676KZA	/annotations/ENCSR685YUN/	GRCh38			bed	bed bed3+	bed3+	3690253	DNase-seq	pancreas	pancreas				/files/ENCFF676KZA/@@download/ENCFF676KZA.bed.gz	/files/ENCFF508LJL/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:25.804350+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF775WBY/	ENCFF775WBY	ENCFF775WBY	/annotations/ENCSR932TWZ/	GRCh38			bed	bed bed3+	bed3+	3442487	DNase-seq	HepG2	endocrine gland,epithelium,liver,exocrine gland				/files/ENCFF775WBY/@@download/ENCFF775WBY.bed.gz	/files/ENCFF909DTB/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:56:32.941393+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF301ESS/	ENCFF301ESS	ENCFF301ESS	/annotations/ENCSR034GBD/	GRCh38			bed	bed bed3+	bed3+	3724383	DNase-seq	tibial nerve	nerve,limb				/files/ENCFF301ESS/@@download/ENCFF301ESS.bed.gz	/files/ENCFF062PPU/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:57.583930+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF019ZQX/	ENCFF019ZQX	ENCFF019ZQX	/annotations/ENCSR460HAQ/	GRCh38			bed	bed bed3+	bed3+	3853837	DNase-seq	sciatic nerve	nerve				/files/ENCFF019ZQX/@@download/ENCFF019ZQX.bed.gz	/files/ENCFF636KMK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:44.231171+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF807PLR/	ENCFF807PLR	ENCFF807PLR	/annotations/ENCSR855BCT/	GRCh38			bed	bed bed3+	bed3+	3585794	DNase-seq	pancreas	pancreas				/files/ENCFF807PLR/@@download/ENCFF807PLR.bed.gz	/files/ENCFF495MWK/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:33:16.441515+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF152EQU/	ENCFF152EQU	ENCFF152EQU	/annotations/ENCSR763OLM/	GRCh38			bed	bed bed3+	bed3+	3132657	DNase-seq	A549	lung				/files/ENCFF152EQU/@@download/ENCFF152EQU.bed.gz	/files/ENCFF165AVX/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:55:54.876170+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF182ZXS/	ENCFF182ZXS	ENCFF182ZXS	/annotations/ENCSR896YHR/	GRCh38			bed	bed bed3+	bed3+	3789684	DNase-seq	gastrocnemius medialis	musculature of body,limb				/files/ENCFF182ZXS/@@download/ENCFF182ZXS.bed.gz	/files/ENCFF875ZVZ/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T20:13:26.194227+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF306HOV/	ENCFF306HOV	ENCFF306HOV	/annotations/ENCSR804OQE/	GRCh38			bed	bed bed3+	bed3+	3279396	DNase-seq	MCF-7	exocrine gland,epithelium,mammary gland				/files/ENCFF306HOV/@@download/ENCFF306HOV.bed.gz	/files/ENCFF728DYI/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T18:57:14.898841+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
/files/ENCFF078OWI/	ENCFF078OWI	ENCFF078OWI	/annotations/ENCSR713KVM/	GRCh38			bed	bed bed3+	bed3+	3140246	DNase-seq	muscle of leg	musculature of body,limb				/files/ENCFF078OWI/@@download/ENCFF078OWI.bed.gz	/files/ENCFF095SZF/					True								annotation	thresholded element gene links			Jesse Engreitz, Stanford	ENCODE	/analysis-step-runs/75014b9f-2c64-4681-bfa1-82ee99e431f3/	2024-06-06T19:34:36.405476+00:00	/analysis-step-versions/encode-e2g-enhancer-gene-predictions-step-v-2-0/			released	element gene regulatory interaction predictions			
